Date,BAC,CVX,GOOGL,MSFT,SLB,TSLA,XOM
2021-10-15,42.887939453125,97.46375274658203,141.01881408691406,296.57061767578125,32.12660598754883,281.010009765625,56.00389862060547
2021-10-18,42.8046989440918,97.41929626464844,142.42532348632812,299.5733337402344,32.27779006958008,290.03668212890625,55.977046966552734
2021-10-19,42.989681243896484,99.32215881347656,142.88319396972656,300.4897155761719,32.63685607910156,288.0899963378906,56.81813430786133
2021-10-20,43.553871154785156,100.620361328125,141.4188232421875,299.6903076171875,32.825828552246094,288.6000061035156,57.13129806518555
2021-10-21,43.31340026855469,99.35771942138672,141.53553771972656,302.9562072753906,32.41006851196289,298.0,56.09336471557617
2021-10-22,43.99782943725586,100.30026245117188,137.22669982910156,301.39642333984375,32.041561126708984,303.2266540527344,56.478118896484375
2021-10-25,43.94233703613281,101.23390197753906,137.1074981689453,300.3922424316406,32.46676254272461,341.6199951171875,57.57869338989258
2021-10-26,44.358543395996094,101.45620727539062,138.9644012451172,302.3225402832031,32.37228012084961,339.4766540527344,58.911903381347656
2021-10-27,43.50762939453125,99.65116119384766,145.8563232421875,315.0545654296875,30.747041702270508,345.9533386230469,57.381839752197266
2021-10-28,44.19205856323242,100.58480834960938,145.48873901367188,316.2049560546875,31.465177536010742,359.0133361816406,57.542903900146484
2021-10-29,44.19205856323242,101.80298614501953,147.68032836914062,323.2923583984375,30.482479095458984,371.3333435058594,57.68606948852539
2021-11-01,44.256797790527344,101.83855438232422,143.14256286621094,321.0989074707031,31.465177536010742,402.86334228515625,58.72399139404297
2021-11-02,44.284549713134766,101.21612548828125,145.07327270507812,324.7644958496094,31.370683670043945,390.6666564941406,57.999237060546875
2021-11-03,44.737754821777344,100.48699188232422,146.23590087890625,325.6126403808594,31.16280174255371,404.6199951171875,57.202884674072266
2021-11-04,43.775848388671875,100.93157958984375,147.90127563476562,327.9913635253906,31.32344627380371,409.9700012207031,57.632381439208984
2021-11-05,43.44288635253906,102.02528381347656,148.48434448242188,327.62091064453125,31.663597106933594,407.36334228515625,58.178192138671875
2021-11-08,43.785099029541016,102.38986206054688,148.6628875732422,328.5274963378906,32.41006851196289,387.64666748046875,58.804534912109375
2021-11-09,43.359649658203125,103.14566040039062,148.55067443847656,327.5136413574219,32.25889205932617,341.1666564941406,59.37718200683594
2021-11-10,43.68335723876953,101.50065612792969,145.5331268310547,322.492919921875,30.926576614379883,355.98333740234375,58.20741653442383
2021-11-11,43.9238395690918,101.50955200195312,145.4064483642578,324.0820007324219,30.973825454711914,354.5033264160156,58.31623458862305
2021-11-12,43.387393951416016,101.57179260253906,148.31076049804688,328.2643127441406,30.954925537109375,344.47332763671875,57.87190246582031
