Date,JNJ,KO,PEP,PG,WMT
2021-09-21,151.04225158691406,49.374698638916016,141.10130310058594,132.8357696533203,45.60043716430664
2021-09-22,150.4914093017578,49.44778823852539,141.53321838378906,133.2906036376953,45.4952278137207
2021-09-23,151.34519958496094,49.36556625366211,141.64349365234375,133.83822631835938,45.5207405090332
2021-09-24,150.88616943359375,49.228538513183594,141.7078094482422,133.2441864013672,45.64826202392578
2021-09-27,149.7937469482422,48.97275924682617,140.3477325439453,131.4898681640625,45.35493850708008
2021-09-28,149.4632568359375,48.086666107177734,138.81301879882812,130.49667358398438,44.79696273803711
2021-09-29,150.57406616210938,48.37898635864258,139.9617462158203,131.8240203857422,44.77783966064453
2021-09-30,148.26063537597656,47.931373596191406,138.224853515625,129.76339721679688,44.43986511230469
2021-10-01,147.31509399414062,48.433799743652344,138.7211151123047,129.5592041015625,43.69697570800781
2021-10-04,146.16754150390625,48.406394958496094,138.0319061279297,128.82589721679688,43.27610397338867
2021-10-05,146.498046875,48.488609313964844,138.84976196289062,129.32716369628906,43.559871673583984
2021-10-06,146.80099487304688,49.064109802246094,142.40625,131.0535888671875,43.87871170043945
2021-10-07,148.11375427246094,49.21940612792969,143.7204132080078,132.1024627685547,44.39522933959961
2021-10-08,147.73736572265625,49.43865203857422,143.38954162597656,131.55484008789062,44.52914810180664
2021-10-11,147.1131134033203,49.53913116455078,143.58255004882812,132.1024627685547,44.48768997192383
2021-10-12,144.76296997070312,49.53913116455078,144.21664428710938,131.9075469970703,44.43986511230469
2021-10-13,146.14918518066406,49.54827117919922,145.19078063964844,132.21385192871094,44.11783981323242
2021-10-14,146.98460388183594,49.886260986328125,146.35789489746094,133.70826721191406,44.59609603881836
2021-10-15,148.07704162597656,49.76750183105469,145.94435119628906,134.05172729492188,44.81290817260742
2021-10-18,146.99375915527344,49.27421951293945,145.28265380859375,132.12103271484375,45.173194885253906
2021-10-19,150.43634033203125,49.46604919433594,147.12985229492188,130.5616455078125,46.13290786743164
