Date,BTC-USD,ETH-USD,GOOGL,GS,LTC-USD,MSFT,XRP-USD
2021-11-17,60368.01171875,4287.59375,147.68130493164062,360.9045715332031,229.5041046142578,331.20880126953125,1.096290946006775
2021-11-18,56942.13671875,4000.65087890625,149.46839904785156,360.7386474609375,204.42291259765625,333.3087158203125,1.0419540405273438
2021-11-19,58119.578125,4298.306640625,148.5586395263672,357.0701599121094,218.13858032226562,335.1058349609375,1.0914920568466187
2021-11-22,56289.2890625,4088.457763671875,145.9406280517578,365.1537780761719,209.15802001953125,331.9023132324219,1.0366220474243164
2021-11-23,57569.07421875,4340.763671875,145.42190551757812,374.5369873046875,216.38897705078125,329.802490234375,1.0670570135116577
2021-11-24,56280.42578125,4239.9814453125,145.7590789794922,367.94659423828125,209.8065948486328,330.0270690917969,1.0420750379562378
2021-11-26,53569.765625,4030.908935546875,141.83180236816406,358.91363525390625,194.87464904785156,321.9891357421875,0.9363499879837036
2021-11-29,57806.56640625,4445.10498046875,145.17103576660156,356.2866516113281,205.87020874023438,328.7770080566406,0.9919610023498535
2021-11-30,57005.42578125,4631.47900390625,141.54702758789062,351.1711120605469,208.01454162597656,322.87786865234375,0.9987540245056152
2021-12-01,57229.828125,4586.990234375,140.70309448242188,348.8453063964844,208.97125244140625,322.3797912597656,0.9909300208091736
2021-12-02,56477.81640625,4511.30224609375,142.6128692626953,359.093505859375,203.4896240234375,321.8034973144531,0.9723119735717773
2021-12-03,53598.24609375,4220.7060546875,141.6507568359375,354.6365661621094,188.09971618652344,315.4747619628906,0.9222440123558044
2021-12-06,50582.625,4358.7373046875,142.8013916015625,360.7242431640625,161.8865203857422,318.58050537109375,0.8282880187034607
2021-12-07,50700.0859375,4315.0615234375,146.90573120117188,370.74078369140625,162.29286193847656,327.1069030761719,0.8185880184173584
2021-12-08,50504.796875,4439.35791015625,147.82046508789062,368.1556091308594,165.2234649658203,327.1557312011719,0.863306999206543
2021-12-09,47672.12109375,4119.81591796875,147.27383422851562,367.38653564453125,151.79530334472656,325.3293151855469,0.8612719774246216
2021-12-10,47243.3046875,3908.49609375,147.63592529296875,362.3551025390625,148.59829711914062,334.549072265625,0.8010969758033752
2021-12-13,46737.48046875,3784.226806640625,145.46630859375,356.40631103515625,144.53590393066406,331.4823303222656,0.7828940153121948
2021-12-14,46612.6328125,3745.4404296875,143.55154418945312,360.2795715332031,146.0780029296875,320.6803894042969,0.7962489724159241
2021-12-15,48896.72265625,4018.388671875,146.07928466796875,361.2895202636719,153.51541137695312,326.84320068359375,0.8274310231208801
2021-12-16,47665.42578125,3962.4697265625,144.0882110595703,368.2019348144531,148.9417266845703,317.32061767578125,0.8062300086021423
2021-12-17,46202.14453125,3879.486572265625,141.37493896484375,353.77484130859375,144.33840942382812,316.24627685546875,0.7992910146713257
2021-12-20,46880.27734375,3933.844482421875,141.25721740722656,344.332763671875,152.62867736816406,312.4469909667969,0.8798279762268066
2021-12-21,48936.61328125,4020.260009765625,143.1181182861328,352.4034423828125,154.92709350585938,319.65484619140625,0.9476460218429565
2021-12-22,48628.51171875,3982.099609375,146.0533447265625,354.2659606933594,155.46749877929688,325.427001953125,0.9546989798545837
2021-12-23,50784.5390625,4108.015625,146.55361938476562,356.7769775390625,163.44949340820312,326.8822326660156,0.9932850003242493
2021-12-27,50640.41796875,4037.547607421875,147.54116821289062,359.5567626953125,155.8812255859375,334.461181640625,0.9261839985847473
2021-12-28,47588.85546875,3800.89306640625,146.32467651367188,359.1583557128906,145.88687133789062,333.2891540527344,0.8529599905014038
2021-12-29,46444.7109375,3628.53173828125,146.29275512695312,357.851806640625,145.5126190185547,333.9728088378906,0.8167139887809753
2021-12-30,47178.125,3713.85205078125,145.83938598632812,357.22174072265625,148.2860107421875,331.4042053222656,0.8396490216255188
