Date,BAC,COST,CVX,MRNA,NVDA,PFE,XRP-USD
2021-11-11,43.92383575439453,491.51019287109375,101.50956726074219,225.82000732421875,30.337919235229492,44.49445343017578,1.2183640003204346
2021-11-12,43.387393951416016,496.29876708984375,101.57181549072266,231.19000244140625,30.337919235229492,44.09543991088867,1.1893550157546997
2021-11-15,43.516876220703125,498.90911865234375,103.87478637695312,235.07000732421875,29.973543167114258,44.024505615234375,1.1713709831237793
2021-11-16,43.54462432861328,505.4634094238281,104.2838134765625,234.27999877929688,30.15123748779297,43.98016357421875,1.0909340381622314
2021-11-17,43.01742172241211,505.0507507324219,103.81608581542969,242.22999572753906,29.21085548400879,45.106266021728516,1.096290946006775
2021-11-18,42.841697692871094,508.0064392089844,102.94361877441406,251.41000366210938,31.620716094970703,45.585086822509766,1.0419540405273438
2021-11-19,41.99078369140625,512.2481079101562,100.65899658203125,263.7799987792969,32.92847442626953,45.0442008972168,1.0914920568466187
2021-11-22,42.80470275878906,517.8716430664062,102.45791625976562,282.69000244140625,31.90123176574707,45.398887634277344,1.0366220474243164
2021-11-23,43.933082580566406,523.255126953125,104.60762786865234,276.3800048828125,31.691593170166016,45.292484283447266,1.0670570135116577
2021-11-24,44.05332946777344,527.5447998046875,105.40813446044922,273.3900146484375,32.618011474609375,45.124000549316406,1.0420750379562378
2021-11-26,42.32374954223633,524.090087890625,102.99757385253906,329.6300048828125,31.44900894165039,47.88162612915039,0.9363499879837036
2021-11-29,42.16651153564453,532.4869995117188,103.30340576171875,368.510009765625,33.31880569458008,46.462921142578125,0.9919610023498535
2021-11-30,41.13062286376953,517.6124877929688,101.5224609375,352.42999267578125,32.619998931884766,47.64222717285156,0.9987540245056152
2021-12-01,40.54792404174805,508.45745849609375,100.82987213134766,310.6099853515625,31.384967803955078,48.484588623046875,0.9909300208091736
2021-12-02,41.71891784667969,504.3023376464844,103.56424713134766,301.489990234375,32.074867248535156,47.03040313720703,0.9723119735717773
2021-12-03,40.77097702026367,507.584228515625,102.90763092041016,306.7200012207031,30.64415168762207,48.12104034423828,0.9222440123558044
2021-12-06,41.031192779541016,511.6819152832031,104.51766967773438,265.3299865722656,29.98919677734375,45.647159576416016,0.8282880187034607
2021-12-07,41.551631927490234,520.14599609375,106.06474304199219,282.3500061035156,32.375396728515625,45.85996627807617,0.8185880184173584
2021-12-08,41.04049301147461,508.71661376953125,106.54146575927734,283.3999938964844,31.77535057067871,45.57622146606445,0.863306999206543
2021-12-09,41.3471794128418,503.1698913574219,106.26264190673828,272.2099914550781,30.441471099853516,46.17918014526367,0.8612719774246216
2021-12-10,41.37505340576172,536.2680053710938,106.44252014160156,257.05999755859375,30.149938583374023,46.799861907958984,0.8010969758033752
2021-12-13,40.50145721435547,534.7324829101562,104.22985076904297,271.989990234375,28.116180419921875,48.9456787109375,0.7828940153121948
2021-12-14,41.012611389160156,523.33203125,104.5356674194336,277.1600036621094,28.291898727416992,49.24714279174805,0.7962489724159241
2021-12-15,40.836029052734375,542.6591796875,103.94200897216797,283.2799987792969,30.410524368286133,52.137779235839844,0.8274310231208801
2021-12-16,41.82114791870117,530.3278198242188,104.91343688964844,282.0199890136719,28.341819763183594,54.310184478759766,0.8062300086021423
2021-12-17,40.7802734375,525.5104370117188,102.17906951904297,294.79998779296875,27.75675392150879,52.74073028564453,0.7992910146713257
2021-12-20,40.111122131347656,526.4220581054688,102.22403717041016,276.3800048828125,27.674884796142578,54.106239318847656,0.8798279762268066
2021-12-21,41.06836700439453,523.4183349609375,103.86105346679688,268.1400146484375,29.028724670410156,52.27078628540039,0.9476460218429565
2021-12-22,41.15200424194336,527.4873657226562,104.4547119140625,251.36000061035156,29.35320472717285,52.80279541015625,0.9546989798545837
2021-12-23,41.28211975097656,528.158935546875,104.7065658569336,249.99000549316406,29.592824935913086,52.0579833984375,0.9932850003242493
2021-12-27,41.48657989501953,540.7303466796875,106.84728240966797,246.8800048828125,30.895748138427734,52.492454528808594,0.9261839985847473
2021-12-28,41.54233932495117,541.8531494140625,106.64039611816406,241.44000244140625,30.27373695373535,51.437286376953125,0.8529599905014038
2021-12-29,41.4772834777832,544.856689453125,106.09172821044922,247.8800048828125,29.953250885009766,51.05601119995117,0.8167139887809753
2021-12-30,41.38434600830078,541.1524658203125,105.62401580810547,251.60000610351562,29.53891372680664,51.783103942871094,0.8396490216255188
